subset,num,utt_num,text,pronounce,monophone
1,106,1_106,これに携わる者たちをファシリティマネジャーという。,これにたずさわるものたちをふぁしりてぃまねじゃーという。,k o r e n i t a z u s a w a r u m o n o t a ch i o f a sh i r i t i m a n e j a: t o i u
1,107,1_107,このほかベビーベッドやベビーチェアも設置している。,このほかべびーべっどやべびーちぇあもせっちしている。,k o n o h o k a b e b i: b e q d o y a b e b i: ch e a m o s e q ch i sh i t e i r u
1,108,1_108,いくえちゃんが次女、めばえちゃんが末っ子とされている。,いくえちゃんがじじょ、めばえちゃんがすえっことされている。,i k u e ch a N g a j i j o # m e b a e ch a N g a s u e q k o t o s a r e t e i r u
1,109,1_109,プレミアムグッズが当たる抽選応募券を封入。,ぷれみあむぐっずがあたるちゅーせんおーぼけんをふーにゅー。,p u r e m i a m u g u q z u g a a t a r u ch u: s e N o: b o k e N o f u: ny u:
1,110,1_110,ティーンエージャーをターゲットとしたカルチャー番組である。,てぃーんえーじゃーをたーげっととしたかるちゃーばんぐみである。,t i: N e: j a: o t a: g e q t o t o sh i t a k a r u ch a: b a N g u m i d e a r u
1,111,1_111,スパゲティ、ピザのローテーションとインタビューで語っていた。,すぱげてぃ、ぴざのろーてーしょんといんたびゅーでかたっていた。,s u p a g e t i # p i z a n o r o: t e: sh o N t o i N t a by u: d e k a t a q t e i t a
1,112,1_112,陸上渦巻ポンプ、水中ポンプの専門メーカー。,りくじょーうずまきぽんぷ、すいちゅーぽんぷのせんもんめーかー。,r i k u j o: u z u m a k i p o N p u # s u i ch u: p o N p u n o s e N m o N m e: k a:
1,113,1_113,メールはバディの赤ちゃんの誕生パーティへの招待であった。,めーるわばでぃのあかちゃんのたんじょーぱーてぃえのしょーたいであった。,m e: r u w a b a d i n o a k a ch a N n o t a N j o: p a: t i e n o sh o: t a i d e a q t a
2,0,2_0,プッシュ型でメッセージが着信する。,ぷっしゅがたでめっせーじがちゃくしんする。,p u q sh u g a t a d e m e q s e: j i g a ch a k u sh i N s u r u
2,1,2_1,とぼけた味わいのコメディ系がメイン。,とぼけたあじわいのこめでぃけいがめいん。,t o b o k e t a a j i w a i n o k o m e d i k e i g a m e i N
2,2,2_2,受注量や収益状況が悪化。,じゅちゅーりょうやしゅーえきじょーきょーがあっか。,j u ch u: ry o u y a sh u: e k i j o: ky o: g a a q k a
2,3,2_3,同時に青いゲージが左へ増える。,どーじにあおいげーじがひだりえふえる。,d o: j i n i a o i g e: j i g a h i d a r i e f u e r u
2,4,2_4,特技はワープロの早打ち、卓球。,とくぎわわーぷろのはやうち、たっきゅー。,t o k u g i w a w a: p u r o n o h a y a u ch i # t a q ky u:
2,5,2_5,与党はブリッジ法案は取り下げた。,よとーわぶりっじほーあんわとりさげた。,y o t o: w a b u r i q j i h o: a N w a t o r i s a g e t a
2,6,2_6,手足や鼻、唇は紫色。,てあしやはな、くちびるわむらさきいろ。,t e a sh i y a h a n a # k u ch i b i r u w a m u r a s a k i i r o
2,7,2_7,夫ポールに離婚を言い出していた。,おっとぽーるにりこんをいーだしていた。,o q t o p o: r u n i r i k o N o i: d a sh i t e i t a
2,8,2_8,その後に臥牛館道場へ移った。,そのごにがぎゅーかんどーじょーえうつった。,s o n o g o n i g a gy u: k a N d o: j o: e u ts u q t a
2,9,2_9,知恵を揮ってその状況を打破する。,ちえをふるってそのじょーきょーをだはする。,ch i e o f u r u q t e s o n o j o: ky o: o d a h a s u r u
2,10,2_10,冷たい北風がピューピュー吹いてくる。,つめたいきたかぜがぴゅーぴゅーふいてくる。,ts u m e t a i k i t a k a z e g a py u: py u: f u i t e k u r u
2,11,2_11,金箔などに比べ貼付が困難。,きんぱくなどにくらべちょーふがこんなん。,k i N p a k u n a d o n i k u r a b e ch o: f u g a k o N n a N
2,12,2_12,通称ホームヘルパーまたはヘルパー。,つーしょーほーむへるぱーまたわへるぱー。,ts u: sh o: h o: m u h e r u p a: m a t a w a h e r u p a:
2,13,2_13,命知らずのパフォーマンスアーティスト。,いのちしらずのぱふぉーまんすあーてぃすと。,i n o ch i sh i r a z u n o p a f o: m a N s u a: t i s u t o
2,14,2_14,ギブスは完全にレゲエにシフトした。,ぎぶすわかんぜんにれげーにしふとした。,g i b u s u w a k a N z e N n i r e g e: n i sh i f u t o sh i t a
2,15,2_15,子供が遊ぶ巨大なオブジェがあった。,こどもがあそぶきょだいなおぶじぇがあった。,k o d o m o g a a s o b u ky o d a i n a o b u j e g a a q t a
2,16,2_16,頭部は金色がかったオリーブ色。,とーぶわきんいろがかったおりーぶいろ。,t o: b u w a k i N i r o g a k a q t a o r i: b u i r o
2,17,2_17,通常ビュッフェと飲み物が供される。,つーじょーびゅっふぇとのみものがきょーされる。,ts u: j o: by u q f e t o n o m i m o n o g a ky o: s a r e r u
2,18,2_18,ホラーのリーディングカンパニーとなった。,ほらーのりーでぃんぐかんぱにーとなった。,h o r a: n o r i: d i N g u k a N p a n i: t o n a q t a
2,19,2_19,かつてムーアやヒースに覆われていた。,かつてむーあやひーすにおおわれていた。,k a ts u t e m u: a y a h i: s u n i o o w a r e t e i t a
2,20,2_20,衰えを知らぬ歌声を披露した。,おとろえをしらぬうたごえをひろーした。,o t o r o e o sh i r a n u u t a g o e o h i r o: sh i t a
2,21,2_21,まずソプラノに主導される冒頭部。,まずそぷらのにしゅどーされるぼーとーぶ。,m a z u s o p u r a n o n i sh u d o: s a r e r u b o: t o: b u
2,22,2_22,握力の低下や疼痛を生ずる。,あくりょくのていかやとーつーをしょーずる。,a k u ry o k u n o t e i k a y a t o: ts u: o sh o: z u r u
2,23,2_23,カーブやチェンジアップも操っていた。,かーぶやちぇんじあっぷもあやつっていた。,k a: b u y a ch e N j i a q p u m o a y a ts u q t e i t a
2,24,2_24,バスウッド展望塔の付け根である。,ばすうっどてんぼーとーのつけねである。,b a s u u q d o t e N b o: t o: n o ts u k e n e d e a r u
2,25,2_25,一方、皮膚病変は癌化しない。,いっぽー、ひふびょーへんわがんかしない。,i q p o: # h i f u by o: h e N w a g a N k a sh i n a i
2,26,2_26,生傷、青あざ、骨折は普通。,なまきず、あおあざ、こっせつわふつー。,n a m a k i z u # a o a z a # k o q s e ts u w a f u ts u:
2,27,2_27,世界ウォーキングデーを主催している。,せかいうぉーきんぐでーをしゅさいしている。,s e k a i w o: k i N g u d e: o sh u s a i sh i t e i r u
2,28,2_28,墓地の中を通って旧道へ下りる。,ぼちのなかをとーってきゅーどーえおりる。,b o ch i n o n a k a o t o: q t e ky u: d o: e o r i r u
2,29,2_29,衣装に新たな布を縫い付けて演技。,いしょーにあらたなぬのをぬいつけてえんぎ。,i sh o: n i a r a t a n a n u n o o n u i ts u k e t e e N g i
2,30,2_30,バリアフリートイレや切符売場がある。,ばりあふりーといれやきっぷうりばがある。,b a r i a f u r i: t o i r e y a k i q p u u r i b a g a a r u
2,31,2_31,頭を打ったうえ膝から出血した。,あたまをうったうえひざからしゅっけつした。,a t a m a o u q t a u e h i z a k a r a sh u q k e ts u sh i t a
2,32,2_32,麻雀を打つというモダンボーイだった。,まーじゃんをうつとゆうもだんぼーいだった。,m a: j a N o u ts u t o y u u m o d a N b o: i d a q t a
2,33,2_33,療養のために硫黄温泉を目指す。,りょーよーのためにいおーおんせんをめざす。,ry o: y o: n o t a m e n i i o: o N s e N o m e z a s u
2,34,2_34,風味を増すためピーナッツが添えられる。,ふーみをますためぴーなっつがそえられる。,f u: m i o m a s u t a m e p i: n a q ts u g a s o e r a r e r u
2,35,2_35,人々と牛を不運や病気にさせる。,ひとびととうしをふうんやびょーきにさせる。,h i t o b i t o t o u sh i o f u u N y a by o: k i n i s a s e r u
2,36,2_36,見える像は上下左右逆像である。,みえるぞーわじょーげさゆーぎゃくぞーである。,m i e r u z o: w a j o: g e s a y u: gy a k u z o: d e a r u
2,37,2_37,オープン当初の愛称はあんあんむら。,おーぷんとーしょのあいしょーわあんあんむら。,o: p u N t o: sh o n o a i sh o: w a a N a N m u r a
2,38,2_38,キャンペーン目的のグッズ等も多い。,きゃんぺーんもくてきのぐっずとーもおーい。,ky a N p e: N m o k u t e k i n o g u q z u t o: m o o: i
2,39,2_39,ルーペを通して本を読むという趣向。,るーぺをとーしてほんをよむとゆうしゅこー。,r u: p e o t o: sh i t e h o N o y o m u t o y u u sh u k o:
2,40,2_40,エーカージャであり、輪廻しないとされた。,えーかーじゃであり、りんねしないとされた。,e: k a: j a d e a r i # r i N n e sh i n a i t o s a r e t a
2,41,2_41,ミュージアムショップやカフェテリアも充実。,みゅーじあむしょっぷやかふぇてりあもじゅーじつ。,my u: j i a m u sh o q p u y a k a f e t e r i a m o j u: j i ts u
2,42,2_42,後頭部は鮮やかな赤茶色である。,こーとーぶわあざやかなあかちゃいろである。,k o: t o: b u w a a z a y a k a n a a k a ch a i r o d e a r u
2,43,2_43,フォアドリブルに比べスピードは出にくい。,ふぉあどりぶるにくらべすぴーどわでにくい。,f o a d o r i b u r u n i k u r a b e s u p i: d o w a d e n i k u i
2,44,2_44,ロボを全員集めて競技を行う。,ろぼをぜんいんあつめてきょーぎをおこなう。,r o b o o z e N i N a ts u m e t e ky o: g i o o k o n a u
2,45,2_45,頭や首にも若干羽毛が残る。,あたまやくびにもじゃっかんうもーがのこる。,a t a m a y a k u b i n i m o j a q k a N u m o: g a n o k o r u
2,46,2_46,ゾーン北部にはウエスタンエリアがある。,ぞーんほくぶにわうえすたんえりあがある。,z o: N h o k u b u n i w a u e s u t a N e r i a g a a r u
2,47,2_47,長編コンペティション部門にノミネート。,ちょーへんこんぺてぃしょんぶもんにのみねーと。,ch o: h e N k o N p e t i sh o N b u m o N n i n o m i n e: t o
2,48,2_48,下馬評を覆し決勝へ進出。,げばひょーをくつがえしけっしょーえしんしゅつ。,g e b a hy o: o k u ts u g a e sh i k e q sh o: e sh i N sh u ts u
2,49,2_49,右へ真一文字作法で切腹した。,みぎえまいちもんじさほーでせっぷくした。,m i g i e m a i ch i m o N j i s a h o: d e s e q p u k u sh i t a
2,50,2_50,シェパードはエッジフィールドにおいて死去した。,しぇぱーどわえっじふぃーるどにおいてしきょした。,sh e p a: d o w a e q j i f i: r u d o n i o i t e sh i ky o sh i t a
2,51,2_51,テレタイプインターフェースを増設可能。,てれたいぷいんたーふぇーすをぞーせつかのー。,t e r e t a i p u i N t a: f e: s u o z o: s e ts u k a n o:
2,52,2_52,猛烈に馬を農場へ疾走させた。,もーれつにうまをのーじょーえしっそーさせた。,m o: r e ts u n i u m a o n o: j o: e sh i q s o: s a s e t a
2,53,2_53,パワーユーザー向けという位置づけであった。,ぱわーゆーざーむけとゆういちずけであった。,p a w a: y u: z a: m u k e t o y u u i ch i z u k e d e a q t a
2,54,2_54,ローンパイン、ビッグパイン、ビショップなど。,ろーんぱいん、びっぐぱいん、びしょっぷなど。,r o: N p a i N # b i q g u p a i N # b i sh o q p u n a d o
2,55,2_55,大型種は鳥類や哺乳類も食べる。,おーがたしゅわちょーるいやほにゅーるいもたべる。,o: g a t a sh u w a ch o: r u i y a h o ny u: r u i m o t a b e r u
2,56,2_56,列車上空をヘリコプターが追尾する。,れっしゃじょーくーをへりこぷたーがついびする。,r e q sh a j o: k u: o h e r i k o p u t a: g a ts u i b i s u r u
2,57,2_57,以後もシードペアを連破して勝ち進んだ。,いごもしーどぺあをれんぱしてかちすすんだ。,i g o m o sh i: d o p e a o r e N p a sh i t e k a ch i s u s u N d a
2,58,2_58,エメラルドボア、グリーンボアとも呼ばれる。,えめらるどぼあ、ぐりーんぼあともよばれる。,e m e r a r u d o b o a # g u r i: N b o a t o m o y o b a r e r u
2,59,2_59,貯蔵タンクや工場の壁も破損した。,ちょぞーたんくやこーじょーのかべもはそんした。,ch o z o: t a N k u y a k o: j o: n o k a b e m o h a s o N sh i t a
2,60,2_60,ポールはそんなプレッシャーとは無縁だった。,ぽーるわそんなぷれっしゃーとわむえんだった。,p o: r u w a s o N n a p u r e q sh a: t o w a m u e N d a q t a
2,61,2_61,ジェスチャームービーと粘土ムービーからなる。,じぇすちゃーむーびーとねんどむーびーからなる。,j e s u ch a: m u: b i: t o n e N d o m u: b i: k a r a n a r u
2,62,2_62,ホームランを何本打てるか競うモード。,ほーむらんをなんほんうてるかきそうもーど。,h o: m u r a N o n a N h o N u t e r u k a k i s o u m o: d o
2,63,2_63,きょうは心ゆくまでプレーをエンジョイした。,きょーはこころゆくまでぷれーをえんじょいした。,ky o: h a k o k o r o y u k u m a d e p u r e: o e N j o i sh i t a
2,64,2_64,薄いベージュのジャケットにスカート、パンツ。,うすいべーじゅのじゃけっとにすかーと、ぱんつ。,u s u i b e: j u n o j a k e q t o n i s u k a: t o # p a N ts u
2,65,2_65,ボア科ツリーボア属に分類されるヘビ。,ぼあかつりーぼあぞくにぶんるいされるへび。,b o a k a ts u r i: b o a z o k u n i b u N r u i s a r e r u h e b i
2,66,2_66,ウイルス粒子がエンベロープに複数個。,ういるすりゅーしがえんべろーぷにふくすーこ。,u i r u s u ry u: sh i g a e N b e r o: p u n i f u k u s u: k o
2,67,2_67,バスルームにはシャワーブース、テレビも完備。,ばするーむにわしゃわーぶーす、てれびもかんび。,b a s u r u: m u n i w a sh a w a: b u: s u # t e r e b i m o k a N b i
2,68,2_68,その後デザインアクセサリーをプロデュースした。,そのごでざいんあくせさりーをぷろでゅーすした。,s o n o g o d e z a i N a k u s e s a r i: o p u r o dy u: s u sh i t a
2,69,2_69,ディメンション表はファクト表と結合される。,でぃめんしょんひょーわふぁくとひょーとけつごーされる。,d i m e N sh o N hy o: w a f a k u t o hy o: t o k e ts u g o: s a r e r u
2,70,2_70,腕試し編オーダーは実力が問われる。,うでだめしへんおーだーわじつりょくがとわれる。,u d e d a m e sh i h e N o: d a: w a j i ts u ry o k u g a t o w a r e r u
2,71,2_71,イセエビの水揚げ量日本一を誇る。,いせえびのみずあげりょうにっぽんいちをほこる。,i s e e b i n o m i z u a g e ry o u n i q p o N i ch i o h o k o r u
2,72,2_72,衛士長、衛士副長及び衛士が置かれる。,えじちょー、えじふくちょーおよびえじがおかれる。,e j i ch o: # e j i f u k u ch o: o y o b i e j i g a o k a r e r u
2,73,2_73,マップ上でエフェクトアニメが挿入される。,まっぷじょーでえふぇくとあにめがそーにゅーされる。,m a q p u j o: d e e f e k u t o a n i m e g a s o: ny u: s a r e r u
2,74,2_74,グラフィックデザイナー、ディレクターを担当。,ぐらふぃっくでざいなー、でぃれくたーをたんとー。,g u r a f i q k u d e z a i n a: # d i r e k u t a: o t a N t o:
2,75,2_75,スポンサーより支援を受け運営している。,すぽんさーよりしえんをうけうんえいしている。,s u p o N s a: y o r i sh i e N o u k e u N e i sh i t e i r u
2,76,2_76,レギュラーパーソナリティは前シリーズと同じ。,れぎゅらーぱーそなりてぃわぜんしりーずとおなじ。,r e gy u r a: p a: s o n a r i t i w a z e N sh i r i: z u t o o n a j i
2,77,2_77,雄大な眺望にあざやかな色を添える。,ゆーだいなちょーぼーにあざやかないろをそえる。,y u: d a i n a ch o: b o: n i a z a y a k a n a i r o o s o e r u
2,78,2_78,輸送車両やジープを次々と撃破した。,ゆそーしゃりょーやじーぷをつぎつぎとげきはした。,y u s o: sh a ry o: y a j i: p u o ts u g i ts u g i t o g e k i h a sh i t a
2,79,2_79,地獄で亡者を責めさいなむ獄卒のひとつ。,じごくでもーじゃをせめさいなむごくそつのひとつ。,j i g o k u d e m o: j a o s e m e s a i n a m u g o k u s o ts u n o h i t o ts u
2,80,2_80,東西を往復するロープウェーなどもあった。,とーざいをおーふくするろーぷうぇーなどもあった。,t o: z a i o o: f u k u s u r u r o: p u w e: n a d o m o a q t a
2,81,2_81,その頂点に達するとスケルツォ主部へ戻る。,そのちょーてんにたっするとすけるつぉしゅぶえもどる。,s o n o ch o: t e N n i t a q s u r u t o s u k e r u ts o sh u b u e m o d o r u
2,82,2_82,数多くのコンビをタッグ王者に導いた。,かずおーくのこんびをたっぐおーじゃにみちびいた。,k a z u o: k u n o k o N b i o t a q g u o: j a n i m i ch i b i i t a
2,83,2_83,総社員数十数人のガチャガチャメーカー。,そーしゃいんすーじゅーすーにんのがちゃがちゃめーかー。,s o: sh a i N s u: j u: s u: n i N n o g a ch a g a ch a m e: k a:
2,84,2_84,画像はほとんどモノクロームかつファジーである。,がぞーわほとんどものくろーむかつふぁじーである。,g a z o: w a h o t o N d o m o n o k u r o: m u k a ts u f a j i: d e a r u
2,85,2_85,ソファーが突然動きだし、子供は驚く。,そふぁーがとつぜんうごきだし、こどもわおどろく。,s o f a: g a t o ts u z e N u g o k i d a sh i # k o d o m o w a o d o r o k u
2,86,2_86,フェンダーアーチが盛り上がった精悍な風貌。,ふぇんだーあーちがもりあがったせいかんなふーぼー。,f e N d a: a: ch i g a m o r i a g a q t a s e i k a N n a f u: b o:
2,87,2_87,趣味はヨガ、スノーボード、スキー、絵本集め。,しゅみわよが、すのーぼーど、すきー、えほんあつめ。,sh u m i w a y o g a # s u n o: b o: d o # s u k i: # e h o N a ts u m e
2,88,2_88,空母保有への命脈はかろうじて保たれた。,くーぼほゆーえのめいみゃくわかろーじてたもたれた。,k u: b o h o y u: e n o m e i my a k u w a k a r o: j i t e t a m o t a r e t a
2,89,2_89,またサブディスプレーはタッチ操作に対応する。,またさぶでぃすぷれーわたっちそーさにたいおーする。,m a t a s a b u d i s u p u r e: w a t a q ch i s o: s a n i t a i o: s u r u
2,90,2_90,公式ジャンル名は妄想科学アドベンチャー。,こーしきじゃんるめいわもーそーかがくあどべんちゃー。,k o: sh i k i j a N r u m e i w a m o: s o: k a g a k u a d o b e N ch a:
2,91,2_91,弾道フェーズから滑空フェーズへと移行する。,だんどーふぇーずからかっくーふぇーずえといこーする。,d a N d o: f e: z u k a r a k a q k u: f e: z u e t o i k o: s u r u
2,92,2_92,素材からピッツァを作りあげていく課程を追う。,そざいからぴっつぁをつくりあげていくかていをおう。,s o z a i k a r a p i q ts a o ts u k u r i a g e t e i k u k a t e i o o u
2,93,2_93,開幕から絶不調でマイナー落ちを経験。,かいまくからぜっふちょーでまいなーおちをけいけん。,k a i m a k u k a r a z e q f u ch o: d e m a i n a: o ch i o k e i k e N
2,94,2_94,そしてアヘンの徴税請負で利益を目指した。,そしてあへんのちょーぜいうけおいでりえきをめざした。,s o sh i t e a h e N n o ch o: z e i u k e o i d e r i e k i o m e z a sh i t a
2,95,2_95,そしてケチャップやマヨネーズ、生肉をぬりつけた。,そしてけちゃっぷやまよねーず、せいにくをぬりつけた。,s o sh i t e k e ch a q p u y a m a y o n e: z u # s e i n i k u o n u r i ts u k e t a
2,96,2_96,デコーダはファームウェアやソフトウェアで実装される。,でこーだわふぁーむうぇあやそふとうぇあでじっそーされる。,d e k o: d a w a f a: m u w e a y a s o f u t o w e a d e j i q s o: s a r e r u
2,97,2_97,突如マフティーを名乗る集団にハイジャックされる。,とつじょまふてぃーをなのるしゅーだんにはいじゃっくされる。,t o ts u j o m a f u t i: o n a n o r u sh u: d a N n i h a i j a q k u s a r e r u
2,98,2_98,同町長名義の借入申込書を偽造。,どーちょーちょーめいぎのかりいれもーしこみしょをぎぞー。,d o: ch o: ch o: m e i g i n o k a r i i r e m o: sh i k o m i sh o o g i z o:
2,99,2_99,バスおよびフェリーの交通網も運営している。,ばすおよびふぇりーのこーつーもーもうんえいしている。,b a s u o y o b i f e r i: n o k o: ts u: m o: m o u N e i sh i t e i r u
2,100,2_100,美少女フィギュア的なタイプの外装パーツを持つ。,びしょーじょふぃぎゅあてきなたいぷのがいそーぱーつをもつ。,b i sh o: j o f i gy u a t e k i n a t a i p u n o g a i s o: p a: ts u o m o ts u
2,101,2_101,対処方法も牛乳アレルギーと同じである。,たいしょほーほーもぎゅーにゅーあれるぎーとおなじである。,t a i sh o h o: h o: m o gy u: ny u: a r e r u g i: t o o n a j i d e a r u
2,102,2_102,多種多様なものをほぼオーダーメードで製造する。,たしゅたよーなものをほぼおーだーめーどでせいぞーする。,t a sh u t a y o: n a m o n o o h o b o o: d a: m e: d o d e s e i z o: s u r u
2,103,2_103,足をハーネスの中に収納してファスナーで閉じる。,あしをはーねすのなかにしゅーのーしてふぁすなーでとじる。,a sh i o h a: n e s u n o n a k a n i sh u: n o: sh i t e f a s u n a: d e t o j i r u
2,104,2_104,ゼラチンフィルターやアセテートフィルターがこれに当たる。,ぜらちんふぃるたーやあせてーとふぃるたーがこれにあたる。,z e r a ch i N f i r u t a: y a a s e t e: t o f i r u t a: g a k o r e n i a t a r u
2,105,2_105,突如トロンボーン、チューバのファンファーレが鳴り響く。,とつじょとろんぼーん、ちゅーばのふぁんふぁーれがなりひびく。,t o ts u j o t o r o N b o: N # ch u: b a n o f a N f a: r e g a n a r i h i b i k u
2,106,2_106,スプーンの背の上で小さなピッチャーの外で注ぐ。,すぷーんのせのうえでちーさなぴっちゃーのそとでそそぐ。,s u p u: N n o s e n o u e d e ch i: s a n a p i q ch a: n o s o t o d e s o s o g u
2,107,2_107,一度もワーストに入ることなくフィナーレへ進出。,いちどもわーすとにはいることなくふぃなーれえしんしゅつ。,i ch i d o m o w a: s u t o n i h a i r u k o t o n a k u f i n a: r e e sh i N sh u ts u
2,108,2_108,カーソルキーまたはテンキーで王子を左右に動かす。,かーそるきーまたわてんきーでおーじをさゆーにうごかす。,k a: s o r u k i: m a t a w a t e N k i: d e o: j i o s a y u: n i u g o k a s u
2,109,2_109,とりあえず汗を流してやろうと、子供を湯屋へやる。,とりあえずあせをながしてやろーと、こどもをゆやえやる。,t o r i a e z u a s e o n a g a sh i t e y a r o: t o # k o d o m o o y u y a e y a r u
2,110,2_110,続編というよりもバージョンアップ版と言う方が近い。,ぞくへんというよりもばーじょんあっぷばんというほーがちかい。,z o k u h e N t o i u y o r i m o b a: j o N a q p u b a N t o i u h o: g a ch i k a i
3,0,3_0,敢えてプロサッカーへの道を選んだ。,あえてぷろさっかーえのみちをえらんだ。,a e t e p u r o s a q k a: e n o m i ch i o e r a N d a
3,1,3_1,イオウ成分を含まないため無臭。,いおうせいぶんをふくまないためむしゅー。,i o u s e i b u N o f u k u m a n a i t a m e m u sh u:
3,2,3_2,同僚たちがおりなす呑兵衛コメディ。,どーりょーたちがおりなすのんべえこめでぃ。,d o: ry o: t a ch i g a o r i n a s u n o N b e e k o m e d i
3,3,3_3,ゲシュタポ本部での尋問に応じた。,げしゅたぽほんぶでのじんもんにおーじた。,g e sh u t a p o h o N b u d e n o j i N m o N n i o: j i t a
3,4,3_4,イエローゾーン、ブルーコロニーのボス。,いえろーぞーん、ぶるーころにーのぼす。,i e r o: z o: N # b u r u: k o r o n i: n o b o s u
3,5,3_5,党中央文書保管局に勤務。,とーちゅーおーぶんしょほかんきょくにきんむ。,t o: ch u: o: b u N sh o h o k a N ky o k u n i k i N m u
3,6,3_6,生地商社や素材メーカーを訪ねた。,きじしょーしゃやそざいめーかーをたずねた。,k i j i sh o: sh a y a s o z a i m e: k a: o t a z u n e t a
3,7,3_7,ジャージーの空港の一覧を示す。,じゃーじーのくーこーのいちらんをしめす。,j a: j i: n o k u: k o: n o i ch i r a N o sh i m e s u
3,8,3_8,極端に図々しい一面も持つ。,きょくたんにずーずーしいいちめんももつ。,ky o k u t a N n i z u: z u: sh i i i ch i m e N m o m o ts u
3,9,3_9,隠れた温泉として情緒あふれる。,かくれたおんせんとしてじょーちょあふれる。,k a k u r e t a o N s e N t o sh i t e j o: ch o a f u r e r u
3,10,3_10,リレー方式でゴールを目指すモード。,りれーほーしきでごーるをめざすもーど。,r i r e: h o: sh i k i d e g o: r u o m e z a s u m o: d o
3,11,3_11,リテールプロモーションアワードを受賞。,りてーるぷろもーしょんあわーどをじゅしょー。,r i t e: r u p u r o m o: sh o N a w a: d o o j u sh o:
3,12,3_12,またはカモフラージュセラピーと呼ばれる。,またわかもふらーじゅせらぴーとよばれる。,m a t a w a k a m o f u r a: j u s e r a p i: t o y o b a r e r u
3,13,3_13,腎盂膀胱吻合術を行う。,じんうぼーこーふんごーじゅつをおこなう。,j i N u b o: k o: f u N g o: j u ts u o o k o n a u
3,14,3_14,岩を隔てた穴へ生き埋めにされた。,いわをへだてたあなえいきうめにされた。,i w a o h e d a t e t a a n a e i k i u m e n i s a r e t a
3,15,3_15,序盤から打ち合ってペースを掌握。,じょばんからうちあってぺーすをしょーあく。,j o b a N k a r a u ch i a q t e p e: s u o sh o: a k u
3,16,3_16,花粉は風で運ぶ風媒花である。,かふんわかぜではこぶふーばいかである。,k a f u N w a k a z e d e h a k o b u f u: b a i k a d e a r u
3,17,3_17,この犬はプードルの先祖にもなった。,このいぬわぷーどるのせんぞにもなった。,k o n o i n u w a p u: d o r u n o s e N z o n i m o n a q t a
3,18,3_18,ウィンにカーブとチェンジアップを教えた。,うぃんにかーぶとちぇんじあっぷをおしえた。,w i N n i k a: b u t o ch e N j i a q p u o o sh i e t a
3,19,3_19,メビウスの成長を促そうとする。,めびうすのせいちょーをうながそうとする。,m e b i u s u n o s e i ch o: o u n a g a s o u t o s u r u
3,20,3_20,塗装は暗いスチールブルー一色。,とそーわくらいすちーるぶるーいっしょく。,t o s o: w a k u r a i s u ch i: r u b u r u: i q sh o k u
3,21,3_21,痛みを分かち合う癒しの場を主宰。,いたみをわかちあういやしのばをしゅさい。,i t a m i o w a k a ch i a u i y a sh i n o b a o sh u s a i
3,22,3_22,また俗にいう自惚れに相当する。,またぞくにいううぬぼれにそーとーする。,m a t a z o k u n i i u u n u b o r e n i s o: t o: s u r u
3,23,3_23,トレーラーに乗せられ集合地点へ。,とれーらーにのせられしゅーごーちてんえ。,t o r e: r a: n i n o s e r a r e sh u: g o: ch i t e N e
3,24,3_24,ポジションはピッチャーでサウスポーだった。,ぽじしょんわぴっちゃーでさうすぽーだった。,p o j i sh o N w a p i q ch a: d e s a u s u p o: d a q t a
3,25,3_25,パラソル、パーゴラ、シェードなどがある。,ぱらそる、ぱーごら、しぇーどなどがある。,p a r a s o r u # p a: g o r a # sh e: d o n a d o g a a r u
3,26,3_26,決勝でもワンツーフィニッシュを果たした。,けっしょーでもわんつーふぃにっしゅをはたした。,k e q sh o: d e m o w a N ts u: f i n i q sh u o h a t a sh i t a
3,27,3_27,手術と現役の続行へ踏み切った。,しゅじゅつとげんえきのぞっこーえふみきった。,sh u j u ts u t o g e N e k i n o z o q k o: e f u m i k i q t a
3,28,3_28,ピッチャー返しを狙うなどが挙げられる。,ぴっちゃーがえしをねらうなどがあげられる。,p i q ch a: g a e sh i o n e r a u n a d o g a a g e r a r e r u
3,29,3_29,チェロの女王は玉座でウトウトしていた。,ちぇろのじょおーわぎょくざでうとうとしていた。,ch e r o n o j o o: w a gy o k u z a d e u t o u t o sh i t e i t a
3,30,3_30,作風全体としてもパロディは多め。,さくふーぜんたいとしてもぱろでぃわおーめ。,s a k u f u: z e N t a i t o sh i t e m o p a r o d i w a o: m e
3,31,3_31,ビューティーケア用品を扱うブランド。,びゅーてぃーけあよーひんをあつかうぶらんど。,by u: t i: k e a y o: h i N o a ts u k a u b u r a N d o
3,32,3_32,主にジャズ調の曲をレコーディングした。,おもにじゃずちょーのきょくをれこーでぃんぐした。,o m o n i j a z u ch o: n o ky o k u o r e k o: d i N g u sh i t a
3,33,3_33,新オープニングよりイブニング復活。,しんおーぷにんぐよりいぶにんぐふっかつ。,sh i N o: p u n i N g u y o r i i b u n i N g u f u q k a ts u
3,34,3_34,一方はもう一方より小さかった。,いっぽーはもういっぽーよりちーさかった。,i q p o: h a m o u i q p o: y o r i ch i: s a k a q t a
3,35,3_35,王立舞踏アカデミーを創立した。,おーりつぶとーあかでみーをそーりつした。,o: r i ts u b u t o: a k a d e m i: o s o: r i ts u sh i t a
3,36,3_36,大幅な賃上げは難しい状況。,おーはばなちんあげわむずかしいじょーきょー。,o: h a b a n a ch i N a g e w a m u z u k a sh i i j o: ky o:
