filename_all,id,duration
5885318094739272555/00012,5885318094739272555,5.2
5885318094739272555/00013,5885318094739272555,2.36
5885318094739272555/00014,5885318094739272555,1.68
5885318094739272555/00015,5885318094739272555,1.6
5885318094739272555/00016,5885318094739272555,2.0
5885318094739272555/00017,5885318094739272555,1.84
5885318094739272555/00018,5885318094739272555,1.88
5885318094739272555/00021,5885318094739272555,1.8
5885318094739272555/00023,5885318094739272555,2.12
5885318094739272555/00026,5885318094739272555,1.28
5885318094739272555/00027,5885318094739272555,1.84
5885318094739272555/00028,5885318094739272555,3.68
5885318094739272555/00029,5885318094739272555,2.12
5885318094739272555/00030,5885318094739272555,4.68
5885318094739272555/00032,5885318094739272555,1.12
5885318094739272555/00033,5885318094739272555,1.04
5885318094739272555/00034,5885318094739272555,1.56
5885318094739272555/00035,5885318094739272555,3.04
5885318094739272555/00036,5885318094739272555,2.0
5885318094739272555/00037,5885318094739272555,1.48
5885318094739272555/00040,5885318094739272555,2.56
5885318094739272555/00041,5885318094739272555,1.76
5885318094739272555/00042,5885318094739272555,2.32
5885318094739272555/00043,5885318094739272555,2.48
5885318094739272555/00044,5885318094739272555,2.28
5885318094739272555/00046,5885318094739272555,2.0
5885318094739272555/00048,5885318094739272555,3.56
5885318094739272555/00049,5885318094739272555,3.64
5885318094739272555/00050,5885318094739272555,1.28
5885318094739272555/00051,5885318094739272555,1.44
5885318094739272555/00053,5885318094739272555,2.44
5885318094739272555/00054,5885318094739272555,1.4
5885318094739272555/00055,5885318094739272555,3.88
5885318094739272555/00057,5885318094739272555,4.68
5885318094739272555/00058,5885318094739272555,4.68
5885318094739272555/00059,5885318094739272555,3.36
5885318094739272555/00060,5885318094739272555,0.96
5885318094739272555/00062,5885318094739272555,1.8
5885318094739272555/00063,5885318094739272555,1.92
5885318094739272555/00064,5885318094739272555,4.08
5885318094739272555/00065,5885318094739272555,1.04
5885318094739272555/00067,5885318094739272555,1.52
5885318094739272555/00070,5885318094739272555,3.48
5885318094739272555/00071,5885318094739272555,1.16
5885318094739272555/00072,5885318094739272555,1.52
5885318094739272555/00074,5885318094739272555,1.56
5885318094739272555/00076,5885318094739272555,3.12
5885318094739272555/00077,5885318094739272555,2.48
5885318094739272555/00081,5885318094739272555,1.76
5887632223118359184/00001,5887632223118359184,2.8
5887632223118359184/00003,5887632223118359184,1.52
5887632223118359184/00005,5887632223118359184,1.8
5887632223118359184/00006,5887632223118359184,2.8
5887632223118359184/00007,5887632223118359184,1.48
5887632223118359184/00008,5887632223118359184,4.48
5887632223118359184/00009,5887632223118359184,1.64
5887632223118359184/00010,5887632223118359184,1.72
5887632223118359184/00012,5887632223118359184,2.84
5887632223118359184/00013,5887632223118359184,4.32
5887632223118359184/00014,5887632223118359184,2.64
5887632223118359184/00015,5887632223118359184,1.72
5887632223118359184/00017,5887632223118359184,1.92
5887632223118359184/00018,5887632223118359184,2.28
5887632223118359184/00019,5887632223118359184,1.52
5887632223118359184/00020,5887632223118359184,3.24
5887632223118359184/00022,5887632223118359184,1.0
5887632223118359184/00023,5887632223118359184,3.96
5887632223118359184/00024,5887632223118359184,2.24
5887632223118359184/00025,5887632223118359184,2.16
5887632223118359184/00026,5887632223118359184,3.64
5887632223118359184/00028,5887632223118359184,5.24
5887632223118359184/00029,5887632223118359184,1.36
5887632223118359184/00030,5887632223118359184,0.96
5887632223118359184/00031,5887632223118359184,2.08
5887632223118359184/00032,5887632223118359184,3.84
5887632223118359184/00033,5887632223118359184,1.08
5887632223118359184/00034,5887632223118359184,1.6
5887632223118359184/00035,5887632223118359184,2.0
5887632223118359184/00037,5887632223118359184,2.2
5887632223118359184/00038,5887632223118359184,1.48
5887632223118359184/00041,5887632223118359184,1.2
5887632223118359184/00042,5887632223118359184,1.8
5887632223118359184/00043,5887632223118359184,1.92
5887632223118359184/00044,5887632223118359184,2.32
5887632223118359184/00045,5887632223118359184,1.68
5887632223118359184/00046,5887632223118359184,1.04
5887632223118359184/00048,5887632223118359184,2.32
5887632223118359184/00050,5887632223118359184,2.56
5887632223118359184/00051,5887632223118359184,3.12
5887632223118359184/00052,5887632223118359184,1.24
5887632223118359184/00053,5887632223118359184,2.08
5887632223118359184/00054,5887632223118359184,4.0
5887632223118359184/00055,5887632223118359184,2.84
5887632223118359184/00056,5887632223118359184,1.28
5887632223118359184/00057,5887632223118359184,1.96
5895337394447370328/00001,5895337394447370328,2.28
5895337394447370328/00002,5895337394447370328,1.56
5895337394447370328/00003,5895337394447370328,1.2
5895337394447370328/00004,5895337394447370328,1.52
5895337394447370328/00005,5895337394447370328,1.48
5895337394447370328/00007,5895337394447370328,0.88
5895337394447370328/00008,5895337394447370328,1.56
5895337394447370328/00009,5895337394447370328,1.96
5895337394447370328/00010,5895337394447370328,2.12
5895337394447370328/00011,5895337394447370328,0.76
5895337394447370328/00012,5895337394447370328,5.96
5895337394447370328/00013,5895337394447370328,1.32
5895337394447370328/00014,5895337394447370328,1.76
5895337394447370328/00015,5895337394447370328,1.2
5895337394447370328/00016,5895337394447370328,1.4
5895337394447370328/00017,5895337394447370328,0.92
5895337394447370328/00018,5895337394447370328,1.08
5895337394447370328/00019,5895337394447370328,1.52
5895337394447370328/00021,5895337394447370328,1.84
5895337394447370328/00023,5895337394447370328,3.56
5895337394447370328/00027,5895337394447370328,1.28
5895337394447370328/00029,5895337394447370328,1.56
5895337394447370328/00030,5895337394447370328,1.84
5895337394447370328/00033,5895337394447370328,1.28
5895337394447370328/00034,5895337394447370328,2.12
5895337394447370328/00035,5895337394447370328,1.44
5895337394447370328/00036,5895337394447370328,1.0
5895337394447370328/00037,5895337394447370328,1.56
5895337394447370328/00038,5895337394447370328,6.08
5895337394447370328/00039,5895337394447370328,1.44
5895337394447370328/00041,5895337394447370328,1.4
5895337394447370328/00044,5895337394447370328,2.52
5895337394447370328/00045,5895337394447370328,2.48
5895337394447370328/00046,5895337394447370328,2.72
5895337394447370328/00047,5895337394447370328,2.72
5895337394447370328/00048,5895337394447370328,1.2
5895337394447370328/00052,5895337394447370328,1.2
5895337394447370328/00054,5895337394447370328,0.92
5895337394447370328/00056,5895337394447370328,3.08
5895337394447370328/00057,5895337394447370328,2.48
5895337394447370328/00058,5895337394447370328,1.0
5895337394447370328/00064,5895337394447370328,0.8
5895337394447370328/00066,5895337394447370328,1.92
5895337394447370328/00067,5895337394447370328,4.88
5895337394447370328/00070,5895337394447370328,1.24
5895337394447370328/00072,5895337394447370328,2.0
5895337394447370328/00073,5895337394447370328,0.84
5895337394447370328/00074,5895337394447370328,1.96
5895337394447370328/00075,5895337394447370328,0.96
5895337394447370328/00076,5895337394447370328,1.0
5895337394447370328/00077,5895337394447370328,2.56
5895337394447370328/00078,5895337394447370328,5.04
5895337394447370328/00080,5895337394447370328,1.08
5897995549706850956/00004,5897995549706850956,3.56
5897995549706850956/00005,5897995549706850956,0.96
5897995549706850956/00006,5897995549706850956,1.8
5897995549706850956/00012,5897995549706850956,1.08
5897995549706850956/00015,5897995549706850956,1.52
5897995549706850956/00018,5897995549706850956,2.04
5897995549706850956/00022,5897995549706850956,1.28
5897995549706850956/00024,5897995549706850956,2.84
5897995549706850956/00026,5897995549706850956,4.04
5897995549706850956/00027,5897995549706850956,3.44
5897995549706850956/00028,5897995549706850956,1.0
5897995549706850956/00030,5897995549706850956,1.92
5897995549706850956/00031,5897995549706850956,1.56
5897995549706850956/00032,5897995549706850956,2.44
5897995549706850956/00033,5897995549706850956,3.88
5897995549706850956/00035,5897995549706850956,1.28
5897995549706850956/00036,5897995549706850956,1.4
5897995549706850956/00037,5897995549706850956,1.6
5897995549706850956/00039,5897995549706850956,1.08
5897995549706850956/00040,5897995549706850956,2.12
5897995549706850956/00041,5897995549706850956,1.16
5897995549706850956/00042,5897995549706850956,4.28
5897995549706850956/00044,5897995549706850956,1.84
5897995549706850956/00046,5897995549706850956,2.16
5897995549706850956/00047,5897995549706850956,1.16
5897995549706850956/00048,5897995549706850956,0.84
5897995549706850956/00050,5897995549706850956,2.48
5897995549706850956/00051,5897995549706850956,2.44
5897995549706850956/00053,5897995549706850956,1.4
5897995549706850956/00054,5897995549706850956,1.84
5897995549706850956/00058,5897995549706850956,3.92
5897995549706850956/00061,5897995549706850956,1.04
5897995549706850956/00065,5897995549706850956,1.84
5897995549706850956/00066,5897995549706850956,2.88
5897995549706850956/00068,5897995549706850956,1.2
5897995549706850956/00069,5897995549706850956,3.12
5897995549706850956/00070,5897995549706850956,2.28
5897995549706850956/00071,5897995549706850956,1.96
5897995549706850956/00072,5897995549706850956,1.76
5897995549706850956/00073,5897995549706850956,1.44
5897995549706850956/00074,5897995549706850956,3.16
5897995549706850956/00076,5897995549706850956,1.88
5897995549706850956/00079,5897995549706850956,2.08
5897995549706850956/00080,5897995549706850956,1.4
5897995549706850956/00082,5897995549706850956,1.48
5904042434162906029/00001,5904042434162906029,3.64
5904042434162906029/00004,5904042434162906029,1.56
5904042434162906029/00005,5904042434162906029,1.16
5904042434162906029/00007,5904042434162906029,1.72
5904042434162906029/00008,5904042434162906029,1.88
5904042434162906029/00010,5904042434162906029,1.8
5904042434162906029/00013,5904042434162906029,1.12
5904042434162906029/00014,5904042434162906029,1.76
5904042434162906029/00016,5904042434162906029,1.12
5904042434162906029/00017,5904042434162906029,1.68
5904042434162906029/00018,5904042434162906029,1.56
5904042434162906029/00020,5904042434162906029,1.4
5904042434162906029/00022,5904042434162906029,1.36
5904042434162906029/00024,5904042434162906029,2.84
5904042434162906029/00025,5904042434162906029,1.16
5904042434162906029/00026,5904042434162906029,1.48
5904042434162906029/00027,5904042434162906029,2.4
5904042434162906029/00030,5904042434162906029,1.48
5904042434162906029/00036,5904042434162906029,2.8
5904042434162906029/00038,5904042434162906029,0.88
5904042434162906029/00042,5904042434162906029,1.04
5904042434162906029/00044,5904042434162906029,1.36
5904042434162906029/00045,5904042434162906029,2.88
5904042434162906029/00046,5904042434162906029,1.64
5904042434162906029/00047,5904042434162906029,3.08
5904042434162906029/00048,5904042434162906029,2.52
5904042434162906029/00049,5904042434162906029,1.12
5904042434162906029/00050,5904042434162906029,3.32
5904042434162906029/00051,5904042434162906029,2.88
5904042434162906029/00055,5904042434162906029,2.24
5904042434162906029/00065,5904042434162906029,4.12
5904042434162906029/00067,5904042434162906029,3.24
5904042434162906029/00071,5904042434162906029,4.0
5904042434162906029/00072,5904042434162906029,3.64
5904042434162906029/00073,5904042434162906029,1.36
5904042434162906029/00080,5904042434162906029,1.64
5904042434162906029/00081,5904042434162906029,1.8
5904042434162906029/00082,5904042434162906029,2.72
5904042434162906029/00084,5904042434162906029,1.36
5904042434162906029/00087,5904042434162906029,2.16
5904042434162906029/00095,5904042434162906029,3.0
5905899148524968757/00001,5905899148524968757,1.8
5905899148524968757/00002,5905899148524968757,5.32
5905899148524968757/00004,5905899148524968757,2.16
5905899148524968757/00007,5905899148524968757,5.72
5905899148524968757/00009,5905899148524968757,5.92
5905899148524968757/00012,5905899148524968757,1.44
5905899148524968757/00013,5905899148524968757,2.8
5905899148524968757/00017,5905899148524968757,3.28
5905899148524968757/00019,5905899148524968757,3.32
5905899148524968757/00020,5905899148524968757,3.52
5905899148524968757/00022,5905899148524968757,2.48
5905899148524968757/00023,5905899148524968757,1.12
5905899148524968757/00024,5905899148524968757,2.8
5905899148524968757/00025,5905899148524968757,1.96
5905899148524968757/00026,5905899148524968757,2.2
5905899148524968757/00028,5905899148524968757,4.24
5905899148524968757/00029,5905899148524968757,3.52
5905899148524968757/00033,5905899148524968757,2.48
5905899148524968757/00035,5905899148524968757,1.84
5905899148524968757/00044,5905899148524968757,1.32
5905899148524968757/00048,5905899148524968757,1.64
5905899148524968757/00053,5905899148524968757,1.48
5905899148524968757/00058,5905899148524968757,1.32
5905899148524968757/00060,5905899148524968757,2.72
5905899148524968757/00061,5905899148524968757,2.16
5905899148524968757/00063,5905899148524968757,2.36
5905899148524968757/00064,5905899148524968757,1.32
5905899148524968757/00065,5905899148524968757,2.0
5905899148524968757/00066,5905899148524968757,1.96
5905899148524968757/00068,5905899148524968757,3.52
5905899148524968757/00069,5905899148524968757,4.2
5905899148524968757/00072,5905899148524968757,2.84
5905899148524968757/00073,5905899148524968757,2.48
5905899148524968757/00080,5905899148524968757,2.08
5905899148524968757/00085,5905899148524968757,3.32
5905899148524968757/00086,5905899148524968757,2.52
5905899148524968757/00088,5905899148524968757,2.0
5905899148524968757/00089,5905899148524968757,3.96
5905899148524968757/00092,5905899148524968757,0.92
5906270233699343178/00007,5906270233699343178,2.24
5906270233699343178/00008,5906270233699343178,1.04
5906270233699343178/00009,5906270233699343178,1.04
5906270233699343178/00010,5906270233699343178,2.52
5906270233699343178/00011,5906270233699343178,2.72
5906270233699343178/00014,5906270233699343178,4.56
5906270233699343178/00015,5906270233699343178,1.6
5906270233699343178/00021,5906270233699343178,1.96
5906270233699343178/00024,5906270233699343178,1.16
5906270233699343178/00026,5906270233699343178,1.72
5906270233699343178/00027,5906270233699343178,3.0
5906270233699343178/00028,5906270233699343178,1.48
5906270233699343178/00031,5906270233699343178,1.8
5906270233699343178/00033,5906270233699343178,2.32
5906270233699343178/00036,5906270233699343178,2.8
5906270233699343178/00039,5906270233699343178,5.72
5906270233699343178/00041,5906270233699343178,1.52
5906270233699343178/00042,5906270233699343178,2.6
5906270233699343178/00044,5906270233699343178,2.6
5906270233699343178/00045,5906270233699343178,2.36
5906270233699343178/00047,5906270233699343178,1.0
5906270233699343178/00048,5906270233699343178,3.28
5906270233699343178/00049,5906270233699343178,1.04
5906270233699343178/00054,5906270233699343178,4.8
5906270233699343178/00057,5906270233699343178,1.52
5906270233699343178/00058,5906270233699343178,1.08
5906270233699343178/00059,5906270233699343178,0.88
5906270233699343178/00060,5906270233699343178,0.88
5906270233699343178/00061,5906270233699343178,2.8
5906270233699343178/00066,5906270233699343178,1.44
5906270233699343178/00069,5906270233699343178,1.16
5906270233699343178/00070,5906270233699343178,3.12
5906270233699343178/00071,5906270233699343178,1.24
5906270233699343178/00073,5906270233699343178,5.32
5906270233699343178/00075,5906270233699343178,3.32
5906270233699343178/00077,5906270233699343178,2.96
5906270233699343178/00078,5906270233699343178,1.68
5906270233699343178/00084,5906270233699343178,2.44
5906270233699343178/00085,5906270233699343178,1.8
5906270233699343178/00086,5906270233699343178,1.16
5906270233699343178/00089,5906270233699343178,2.0
5906270233699343178/00090,5906270233699343178,1.36
5906270233699343178/00091,5906270233699343178,1.04
5906270233699343178/00092,5906270233699343178,3.2
5906270233699343178/00093,5906270233699343178,2.36
5906270233699343178/00094,5906270233699343178,2.4
5906270233699343178/00096,5906270233699343178,1.12
5906270233699343178/00098,5906270233699343178,1.0
5906270233699343178/00099,5906270233699343178,1.28
5906270233699343178/00104,5906270233699343178,1.56
5906270233699343178/00106,5906270233699343178,0.8
5906270233699343178/00110,5906270233699343178,2.8
5906270233699343178/00112,5906270233699343178,3.28
5906270233699343178/00115,5906270233699343178,2.28
5906270233699343178/00120,5906270233699343178,2.16
5906270233699343178/00121,5906270233699343178,1.24
5906270233699343178/00123,5906270233699343178,3.0
5906270233699343178/00125,5906270233699343178,3.0
5906270233699343178/00127,5906270233699343178,1.48
5906270233699343178/00128,5906270233699343178,1.0
5906270233699343178/00134,5906270233699343178,1.24
5906270233699343178/00135,5906270233699343178,2.92
5906270233699343178/00136,5906270233699343178,2.76
5906270233699343178/00137,5906270233699343178,2.2
5906270233699343178/00140,5906270233699343178,0.8
5906270233699343178/00141,5906270233699343178,5.64
5906270233699343178/00142,5906270233699343178,1.12
5906270233699343178/00144,5906270233699343178,1.44
5906270233699343178/00147,5906270233699343178,2.24
5910922971771108903/00001,5910922971771108903,5.12
5910922971771108903/00002,5910922971771108903,3.08
5910922971771108903/00003,5910922971771108903,2.44
5910922971771108903/00004,5910922971771108903,4.44
5910922971771108903/00006,5910922971771108903,2.36
5910922971771108903/00010,5910922971771108903,2.48
5910922971771108903/00011,5910922971771108903,1.08
5910922971771108903/00012,5910922971771108903,0.92
5910922971771108903/00013,5910922971771108903,2.96
5910922971771108903/00016,5910922971771108903,2.24
5910922971771108903/00017,5910922971771108903,1.96
5910922971771108903/00019,5910922971771108903,2.68
5910922971771108903/00020,5910922971771108903,1.64
5910922971771108903/00021,5910922971771108903,1.96
5910922971771108903/00022,5910922971771108903,1.28
5910922971771108903/00024,5910922971771108903,3.04
5910922971771108903/00026,5910922971771108903,0.88
5910922971771108903/00028,5910922971771108903,3.44
5910922971771108903/00029,5910922971771108903,3.08
5910922971771108903/00032,5910922971771108903,2.76
5910922971771108903/00033,5910922971771108903,4.92
5910922971771108903/00034,5910922971771108903,2.56
5910922971771108903/00037,5910922971771108903,4.08
5910922971771108903/00038,5910922971771108903,1.44
5910922971771108903/00039,5910922971771108903,2.76
5910922971771108903/00040,5910922971771108903,2.68
5910922971771108903/00041,5910922971771108903,1.28
5910922971771108903/00043,5910922971771108903,2.84
5910922971771108903/00044,5910922971771108903,1.44
5910922971771108903/00045,5910922971771108903,1.88
5910922971771108903/00046,5910922971771108903,2.88
5910922971771108903/00047,5910922971771108903,1.44
5910922971771108903/00048,5910922971771108903,1.68
5910922971771108903/00050,5910922971771108903,3.0
5910922971771108903/00051,5910922971771108903,1.32
5910922971771108903/00052,5910922971771108903,1.52
5910922971771108903/00053,5910922971771108903,1.48
5910922971771108903/00054,5910922971771108903,1.48
5910922971771108903/00055,5910922971771108903,1.52
5910922971771108903/00056,5910922971771108903,4.36
5910922971771108903/00057,5910922971771108903,2.2
5910922971771108903/00058,5910922971771108903,0.84
5910922971771108903/00059,5910922971771108903,4.32
5910922971771108903/00060,5910922971771108903,1.72
5910922971771108903/00061,5910922971771108903,3.28
5910922971771108903/00062,5910922971771108903,1.8
5910922971771108903/00063,5910922971771108903,1.4
5910922971771108903/00064,5910922971771108903,1.24
5910922971771108903/00065,5910922971771108903,1.0
5910922971771108903/00066,5910922971771108903,2.16
5910922971771108903/00067,5910922971771108903,5.52
5910922971771108903/00068,5910922971771108903,1.84
5910922971771108903/00069,5910922971771108903,1.12
5910922971771108903/00071,5910922971771108903,1.0
5910922971771108903/00072,5910922971771108903,1.16
5910922971771108903/00073,5910922971771108903,1.48
5910922971771108903/00074,5910922971771108903,1.04
5910922971771108903/00075,5910922971771108903,5.32
5910922971771108903/00077,5910922971771108903,1.84
5910922971771108903/00078,5910922971771108903,1.6
5910922971771108903/00079,5910922971771108903,1.68
5910922971771108903/00080,5910922971771108903,2.6
5910922971771108903/00081,5910922971771108903,1.16
5910922971771108903/00082,5910922971771108903,2.2
5910922971771108903/00083,5910922971771108903,4.36
5916721177620745836/00002,5916721177620745836,3.2
5916721177620745836/00003,5916721177620745836,2.4
5916721177620745836/00004,5916721177620745836,2.08
5916721177620745836/00006,5916721177620745836,2.4
5916721177620745836/00007,5916721177620745836,2.96
5916721177620745836/00008,5916721177620745836,1.08
5916721177620745836/00009,5916721177620745836,4.08
5916721177620745836/00010,5916721177620745836,2.32
5916721177620745836/00012,5916721177620745836,2.44
5916721177620745836/00014,5916721177620745836,1.72
5916721177620745836/00015,5916721177620745836,2.08
5916721177620745836/00016,5916721177620745836,3.04
5916721177620745836/00017,5916721177620745836,2.12
5916721177620745836/00018,5916721177620745836,3.52
5916721177620745836/00020,5916721177620745836,1.44
5916721177620745836/00021,5916721177620745836,3.8
5916721177620745836/00022,5916721177620745836,3.16
5916721177620745836/00023,5916721177620745836,3.64
5916721177620745836/00026,5916721177620745836,2.48
5916721177620745836/00027,5916721177620745836,1.12
5916721177620745836/00028,5916721177620745836,3.56
5916721177620745836/00029,5916721177620745836,2.28
5916721177620745836/00030,5916721177620745836,4.8
5916721177620745836/00031,5916721177620745836,5.8
5916721177620745836/00032,5916721177620745836,3.68
5916721177620745836/00033,5916721177620745836,1.56
5916721177620745836/00035,5916721177620745836,2.88
5916721177620745836/00036,5916721177620745836,3.28
5916721177620745836/00037,5916721177620745836,1.64
5916721177620745836/00038,5916721177620745836,1.64
5916721177620745836/00039,5916721177620745836,1.12
5916721177620745836/00040,5916721177620745836,1.64
5916721177620745836/00041,5916721177620745836,1.28
5916721177620745836/00044,5916721177620745836,1.64
5916721177620745836/00045,5916721177620745836,4.68
5916721177620745836/00047,5916721177620745836,1.48
5916721177620745836/00048,5916721177620745836,1.4
5916721177620745836/00049,5916721177620745836,2.32
5916721177620745836/00050,5916721177620745836,4.24
5916721177620745836/00051,5916721177620745836,2.4
5916721177620745836/00052,5916721177620745836,1.4
5916721177620745836/00053,5916721177620745836,1.6
5916721177620745836/00055,5916721177620745836,1.92
5916721177620745836/00056,5916721177620745836,1.8
5916721177620745836/00057,5916721177620745836,2.4
5916721177620745836/00058,5916721177620745836,2.04
5916721177620745836/00059,5916721177620745836,1.2
5916721177620745836/00061,5916721177620745836,2.68
5916721177620745836/00063,5916721177620745836,2.44
5916721177620745836/00069,5916721177620745836,2.04
5916721177620745836/00070,5916721177620745836,5.88
5916721177620745836/00072,5916721177620745836,1.28
5916721177620745836/00073,5916721177620745836,1.04
5916721177620745836/00074,5916721177620745836,2.6
5916721177620745836/00075,5916721177620745836,1.12
5916721177620745836/00078,5916721177620745836,2.04
5917402788930555245/00003,5917402788930555245,1.24
5917402788930555245/00004,5917402788930555245,1.92
5917402788930555245/00005,5917402788930555245,4.92
5917402788930555245/00006,5917402788930555245,1.48
5917402788930555245/00007,5917402788930555245,2.28
5917402788930555245/00009,5917402788930555245,4.36
5917402788930555245/00010,5917402788930555245,2.44
5917402788930555245/00011,5917402788930555245,2.8
5917402788930555245/00013,5917402788930555245,3.04
5917402788930555245/00015,5917402788930555245,1.32
5917402788930555245/00021,5917402788930555245,1.36
5917402788930555245/00022,5917402788930555245,0.8
5917402788930555245/00025,5917402788930555245,2.76
5917402788930555245/00026,5917402788930555245,3.28
5917402788930555245/00027,5917402788930555245,2.88
5917402788930555245/00028,5917402788930555245,3.48
5917402788930555245/00030,5917402788930555245,2.72
5917402788930555245/00032,5917402788930555245,6.08
5917402788930555245/00033,5917402788930555245,2.8
5917402788930555245/00034,5917402788930555245,1.44
5917402788930555245/00040,5917402788930555245,1.16
5917402788930555245/00043,5917402788930555245,3.56
5917402788930555245/00045,5917402788930555245,1.12
5917402788930555245/00047,5917402788930555245,1.52
5917402788930555245/00048,5917402788930555245,3.92
5917402788930555245/00050,5917402788930555245,2.64
5917402788930555245/00051,5917402788930555245,1.52
5917402788930555245/00052,5917402788930555245,3.56
5917402788930555245/00053,5917402788930555245,2.2
5917402788930555245/00054,5917402788930555245,1.6
5917402788930555245/00055,5917402788930555245,2.28
5917402788930555245/00056,5917402788930555245,1.44
5917402788930555245/00057,5917402788930555245,1.44
5917402788930555245/00058,5917402788930555245,6.12
5917402788930555245/00060,5917402788930555245,1.72
5917402788930555245/00062,5917402788930555245,2.16
5917402788930555245/00064,5917402788930555245,0.92
5917402788930555245/00068,5917402788930555245,1.6
5917402788930555245/00071,5917402788930555245,1.56
5917402788930555245/00074,5917402788930555245,1.68
5917402788930555245/00078,5917402788930555245,2.08
5917402788930555245/00081,5917402788930555245,4.6
5917402788930555245/00082,5917402788930555245,1.28
5917402788930555245/00083,5917402788930555245,2.44
5917402788930555245/00084,5917402788930555245,2.24
5917402788930555245/00085,5917402788930555245,1.0
5917402788930555245/00087,5917402788930555245,3.72
5917402788930555245/00092,5917402788930555245,3.24
5917402788930555245/00093,5917402788930555245,1.4
5917402788930555245/00094,5917402788930555245,1.96
5917402788930555245/00095,5917402788930555245,2.28
5917402788930555245/00096,5917402788930555245,1.44
5917402788930555245/00097,5917402788930555245,1.24
5917402788930555245/00100,5917402788930555245,1.56
5917402788930555245/00102,5917402788930555245,2.92
5917402788930555245/00104,5917402788930555245,1.68
5917402788930555245/00108,5917402788930555245,0.76
5917402788930555245/00112,5917402788930555245,5.2
5917402788930555245/00113,5917402788930555245,1.24
5917402788930555245/00115,5917402788930555245,2.32
5917402788930555245/00119,5917402788930555245,0.92
5917834433143869120/00001,5917834433143869120,2.24
5917834433143869120/00002,5917834433143869120,1.32
5917834433143869120/00003,5917834433143869120,1.96
5917834433143869120/00004,5917834433143869120,2.0
5917834433143869120/00005,5917834433143869120,5.56
5917834433143869120/00006,5917834433143869120,2.64
5917834433143869120/00007,5917834433143869120,6.08
5917834433143869120/00010,5917834433143869120,1.4
5917834433143869120/00014,5917834433143869120,2.16
5917834433143869120/00015,5917834433143869120,1.64
5917834433143869120/00016,5917834433143869120,2.68
5917834433143869120/00017,5917834433143869120,1.52
5917834433143869120/00018,5917834433143869120,3.84
5917834433143869120/00020,5917834433143869120,3.76
5917834433143869120/00021,5917834433143869120,2.4
5917834433143869120/00022,5917834433143869120,3.64
5917834433143869120/00023,5917834433143869120,2.32
5917834433143869120/00026,5917834433143869120,1.56
5917834433143869120/00028,5917834433143869120,5.08
5917834433143869120/00030,5917834433143869120,1.2
5917834433143869120/00031,5917834433143869120,3.16
5917834433143869120/00032,5917834433143869120,2.0
5917834433143869120/00033,5917834433143869120,5.8
5917834433143869120/00034,5917834433143869120,1.28
5917834433143869120/00035,5917834433143869120,5.32
5917834433143869120/00036,5917834433143869120,2.56
5917834433143869120/00037,5917834433143869120,4.04
5917834433143869120/00038,5917834433143869120,2.92
5917834433143869120/00040,5917834433143869120,4.0
5917834433143869120/00041,5917834433143869120,1.68
5917834433143869120/00043,5917834433143869120,2.12
5917834433143869120/00045,5917834433143869120,2.0
5917834433143869120/00049,5917834433143869120,1.08
5917834433143869120/00050,5917834433143869120,1.48
5917834433143869120/00051,5917834433143869120,2.76
5917834433143869120/00052,5917834433143869120,1.64
5917834433143869120/00053,5917834433143869120,2.4
5917834433143869120/00055,5917834433143869120,3.2
5917834433143869120/00056,5917834433143869120,4.32
5917834433143869120/00058,5917834433143869120,3.72
5917834433143869120/00059,5917834433143869120,1.44
5917834433143869120/00060,5917834433143869120,1.44
5917834433143869120/00061,5917834433143869120,2.4
5917834433143869120/00062,5917834433143869120,1.4
5917834433143869120/00063,5917834433143869120,3.28
5917834433143869120/00065,5917834433143869120,2.8
5917834433143869120/00068,5917834433143869120,3.16
5917834433143869120/00069,5917834433143869120,1.28
5917834433143869120/00072,5917834433143869120,1.44
5917834433143869120/00075,5917834433143869120,2.0
5917834433143869120/00076,5917834433143869120,3.12
5917834433143869120/00077,5917834433143869120,2.88
5917834433143869120/00078,5917834433143869120,1.44
5917834433143869120/00083,5917834433143869120,1.92
5917834433143869120/00084,5917834433143869120,2.16
5917834433143869120/00086,5917834433143869120,1.04
5917834433143869120/00088,5917834433143869120,4.68
5917834433143869120/00089,5917834433143869120,2.32
5917834433143869120/00090,5917834433143869120,1.96
5917834433143869120/00091,5917834433143869120,1.24
5917834433143869120/00094,5917834433143869120,2.68
5917834433143869120/00100,5917834433143869120,3.28
5917834433143869120/00105,5917834433143869120,1.12
5923581099385860542/00003,5923581099385860542,2.36
5923581099385860542/00005,5923581099385860542,2.2
5923581099385860542/00006,5923581099385860542,6.0
5923581099385860542/00007,5923581099385860542,1.08
5923581099385860542/00008,5923581099385860542,1.84
5923581099385860542/00010,5923581099385860542,2.8
5923581099385860542/00012,5923581099385860542,3.36
5923581099385860542/00013,5923581099385860542,4.04
5923581099385860542/00014,5923581099385860542,5.68
5923581099385860542/00016,5923581099385860542,1.96
5923581099385860542/00017,5923581099385860542,5.36
5923581099385860542/00018,5923581099385860542,4.04
5923581099385860542/00019,5923581099385860542,4.6
5923581099385860542/00020,5923581099385860542,1.88
5923581099385860542/00021,5923581099385860542,1.88
5923581099385860542/00022,5923581099385860542,1.2
5923581099385860542/00024,5923581099385860542,1.08
5923581099385860542/00025,5923581099385860542,1.68
5923581099385860542/00027,5923581099385860542,2.52
5923581099385860542/00028,5923581099385860542,2.48
5923581099385860542/00029,5923581099385860542,1.56
