filename_all,id,duration
5962874896183571942/00090,5962874896183571942,8.12
5962874896183571942/00091,5962874896183571942,6.8
5962874896183571942/00092,5962874896183571942,11.76
5962874896183571942/00093,5962874896183571942,10.88
5962874896183571942/00094,5962874896183571942,18.12
5962874896183571942/00095,5962874896183571942,8.52
5962874896183571942/00096,5962874896183571942,25.04
5962874896183571942/00097,5962874896183571942,10.8
5962874896183571942/00100,5962874896183571942,10.08
5962874896183571942/00101,5962874896183571942,4.16
5962874896183571942/00102,5962874896183571942,12.16
5962874896183571942/00103,5962874896183571942,13.6
5962874896183571942/00105,5962874896183571942,21.24
5962874896183571942/00106,5962874896183571942,4.48
5962874896183571942/00107,5962874896183571942,6.24
5962874896183571942/00108,5962874896183571942,7.04
5962874896183571942/00109,5962874896183571942,17.16
5962874896183571942/00111,5962874896183571942,4.2
5962874896183571942/00112,5962874896183571942,6.08
5962874896183571942/00113,5962874896183571942,9.96
5962874896183571942/00114,5962874896183571942,6.44
5962874896183571942/00115,5962874896183571942,9.44
5962874896183571942/00116,5962874896183571942,3.76
5962874896183571942/00117,5962874896183571942,7.08
5962874896183571942/00119,5962874896183571942,6.32
5962874896183571942/00121,5962874896183571942,3.16
5962874896183571942/00122,5962874896183571942,10.68
5962874896183571942/00124,5962874896183571942,4.92
5962874896183571942/00126,5962874896183571942,4.4
5962874896183571942/00127,5962874896183571942,6.04
5962874896183571942/00129,5962874896183571942,17.88
5962874896183571942/00130,5962874896183571942,4.24
5962874896183571942/00131,5962874896183571942,6.0
5962874896183571942/00132,5962874896183571942,16.36
5962874896183571942/00133,5962874896183571942,6.92
5962874896183571942/00134,5962874896183571942,26.88
5962874896183571942/00135,5962874896183571942,6.24
5962874896183571942/00137,5962874896183571942,10.2
5962874896183571942/00141,5962874896183571942,22.36
5962874896183571942/00142,5962874896183571942,5.64
5962874896183571942/00143,5962874896183571942,6.08
5962874896183571942/00145,5962874896183571942,4.12
5962874896183571942/00146,5962874896183571942,4.44
5962874896183571942/00147,5962874896183571942,4.16
5962874896183571942/00148,5962874896183571942,14.16
5962874896183571942/00149,5962874896183571942,29.04
5962874896183571942/00150,5962874896183571942,6.28
5962874896183571942/00151,5962874896183571942,6.48
5962874896183571942/00152,5962874896183571942,13.92
5962874896183571942/00153,5962874896183571942,13.48
5962874896183571942/00154,5962874896183571942,4.52
5962874896183571942/00155,5962874896183571942,6.16
5962874896183571942/00157,5962874896183571942,3.64
5962874896183571942/00158,5962874896183571942,4.08
5962874896183571942/00161,5962874896183571942,4.96
5962874896183571942/00162,5962874896183571942,3.4
5962890358066484044/00004,5962890358066484044,7.44
5962890358066484044/00005,5962890358066484044,5.64
5962890358066484044/00006,5962890358066484044,5.84
5962890358066484044/00007,5962890358066484044,6.12
5962890358066484044/00008,5962890358066484044,4.4
5962890358066484044/00011,5962890358066484044,3.92
5962890358066484044/00012,5962890358066484044,8.76
5962890358066484044/00013,5962890358066484044,3.68
5962890358066484044/00014,5962890358066484044,5.16
5962890358066484044/00015,5962890358066484044,5.64
5962890358066484044/00016,5962890358066484044,11.08
5962890358066484044/00021,5962890358066484044,11.68
5962890358066484044/00023,5962890358066484044,10.36
5962890358066484044/00024,5962890358066484044,8.08
5962890358066484044/00028,5962890358066484044,6.76
5962890358066484044/00029,5962890358066484044,3.24
5962890358066484044/00030,5962890358066484044,8.6
5962890358066484044/00031,5962890358066484044,5.32
5962890358066484044/00033,5962890358066484044,11.04
5962890358066484044/00035,5962890358066484044,6.56
5962890358066484044/00037,5962890358066484044,6.72
5962890358066484044/00038,5962890358066484044,3.8
5962890358066484044/00039,5962890358066484044,5.88
5962890358066484044/00040,5962890358066484044,6.64
5962890358066484044/00041,5962890358066484044,5.12
5962890358066484044/00042,5962890358066484044,5.04
5962890358066484044/00045,5962890358066484044,4.84
5962890358066484044/00047,5962890358066484044,5.96
5962890358066484044/00048,5962890358066484044,3.96
5962890358066484044/00050,5962890358066484044,5.84
5962890358066484044/00052,5962890358066484044,5.2
5962890358066484044/00053,5962890358066484044,3.08
5962890358066484044/00054,5962890358066484044,5.88
5962890358066484044/00055,5962890358066484044,3.44
5962890358066484044/00058,5962890358066484044,6.4
5962890358066484044/00059,5962890358066484044,9.32
5962890358066484044/00064,5962890358066484044,3.04
5962890358066484044/00065,5962890358066484044,4.88
5962890358066484044/00066,5962890358066484044,5.4
5962890358066484044/00068,5962890358066484044,5.16
5962890358066484044/00069,5962890358066484044,3.32
5962890358066484044/00070,5962890358066484044,9.0
5962890358066484044/00071,5962890358066484044,7.44
5962890358066484044/00072,5962890358066484044,4.4
5962890358066484044/00074,5962890358066484044,4.32
5962890358066484044/00075,5962890358066484044,4.44
5962890358066484044/00076,5962890358066484044,8.72
5962890358066484044/00077,5962890358066484044,4.36
5962890358066484044/00078,5962890358066484044,4.96
5962890358066484044/00080,5962890358066484044,5.4
5962890358066484044/00082,5962890358066484044,4.16
5962890358066484044/00083,5962890358066484044,6.68
5962890358066484044/00088,5962890358066484044,3.88
5962890358066484044/00089,5962890358066484044,4.0
5962890358066484044/00090,5962890358066484044,5.64
5962890358066484044/00091,5962890358066484044,8.32
5962890358066484044/00096,5962890358066484044,4.96
5962890358066484044/00097,5962890358066484044,4.12
5962890358066484044/00098,5962890358066484044,10.8
5962890358066484044/00099,5962890358066484044,6.04
5962890358066484044/00100,5962890358066484044,4.6
5962890358066484044/00102,5962890358066484044,4.16
5962890358066484044/00103,5962890358066484044,3.6
5962890358066484044/00108,5962890358066484044,5.32
5962890358066484044/00110,5962890358066484044,4.72
5962890358066484044/00112,5962890358066484044,5.44
5962890358066484044/00113,5962890358066484044,6.2
5962890358066484044/00115,5962890358066484044,3.96
5962890358066484044/00116,5962890358066484044,4.32
5962890358066484044/00117,5962890358066484044,4.04
5962890358066484044/00120,5962890358066484044,8.92
5962890358066484044/00121,5962890358066484044,3.52
5962890358066484044/00122,5962890358066484044,4.36
5962890358066484044/00123,5962890358066484044,2.8
5962890358066484044/00125,5962890358066484044,4.36
5962890358066484044/00126,5962890358066484044,4.56
5962890358066484044/00127,5962890358066484044,5.2
5962890358066484044/00129,5962890358066484044,1.56
5962890358066484044/00130,5962890358066484044,4.88
5962890358066484044/00131,5962890358066484044,5.44
5962890358066484044/00132,5962890358066484044,5.08
5962890358066484044/00134,5962890358066484044,3.88
5962890358066484044/00135,5962890358066484044,2.6
5962890358066484044/00137,5962890358066484044,3.8
5963284636063548508/00002,5963284636063548508,4.56
5963284636063548508/00003,5963284636063548508,3.44
5963284636063548508/00004,5963284636063548508,5.76
5963284636063548508/00005,5963284636063548508,5.96
5963284636063548508/00006,5963284636063548508,3.76
5963284636063548508/00007,5963284636063548508,6.92
5963284636063548508/00008,5963284636063548508,5.84
5963284636063548508/00009,5963284636063548508,4.2
5963284636063548508/00011,5963284636063548508,12.88
5963284636063548508/00012,5963284636063548508,7.28
5963284636063548508/00013,5963284636063548508,14.16
5963284636063548508/00014,5963284636063548508,5.6
5963284636063548508/00015,5963284636063548508,4.72
5963284636063548508/00016,5963284636063548508,7.8
5963284636063548508/00017,5963284636063548508,9.28
5963284636063548508/00018,5963284636063548508,7.68
5963284636063548508/00019,5963284636063548508,5.4
5963284636063548508/00020,5963284636063548508,12.96
5963284636063548508/00021,5963284636063548508,5.24
5963284636063548508/00022,5963284636063548508,7.24
5963284636063548508/00023,5963284636063548508,5.0
5963284636063548508/00025,5963284636063548508,3.76
5963284636063548508/00026,5963284636063548508,2.52
5963284636063548508/00027,5963284636063548508,4.12
5963284636063548508/00028,5963284636063548508,8.04
5963284636063548508/00029,5963284636063548508,11.6
5963284636063548508/00030,5963284636063548508,4.24
5963284636063548508/00031,5963284636063548508,8.8
5963284636063548508/00032,5963284636063548508,17.16
5963284636063548508/00033,5963284636063548508,7.96
5963284636063548508/00034,5963284636063548508,7.68
5963284636063548508/00035,5963284636063548508,5.0
5963284636063548508/00036,5963284636063548508,3.52
5963284636063548508/00037,5963284636063548508,6.6
5963284636063548508/00038,5963284636063548508,17.8
5963284636063548508/00039,5963284636063548508,11.2
5963284636063548508/00040,5963284636063548508,5.0
5963284636063548508/00041,5963284636063548508,12.44
5963284636063548508/00042,5963284636063548508,7.68
5963284636063548508/00043,5963284636063548508,6.44
5963284636063548508/00044,5963284636063548508,8.08
5963284636063548508/00045,5963284636063548508,11.24
5963284636063548508/00046,5963284636063548508,4.68
5963284636063548508/00047,5963284636063548508,8.8
5963284636063548508/00049,5963284636063548508,10.68
5963284636063548508/00051,5963284636063548508,5.64
5963284636063548508/00052,5963284636063548508,5.88
5963284636063548508/00053,5963284636063548508,15.68
5963284636063548508/00055,5963284636063548508,8.52
5963284636063548508/00057,5963284636063548508,3.68
5963284636063548508/00058,5963284636063548508,4.92
5963284636063548508/00059,5963284636063548508,7.64
5963284636063548508/00060,5963284636063548508,14.44
5963284636063548508/00061,5963284636063548508,4.68
5963284636063548508/00062,5963284636063548508,6.76
5963284636063548508/00063,5963284636063548508,10.92
5963284636063548508/00065,5963284636063548508,16.56
5963284636063548508/00067,5963284636063548508,7.16
5963284636063548508/00068,5963284636063548508,3.68
5963284636063548508/00069,5963284636063548508,4.04
5963284636063548508/00070,5963284636063548508,11.08
5963284636063548508/00071,5963284636063548508,12.32
5963284636063548508/00072,5963284636063548508,12.28
5963284636063548508/00073,5963284636063548508,3.84
5963284636063548508/00077,5963284636063548508,41.0
5969337962970535534/00002,5969337962970535534,3.72
5969337962970535534/00003,5969337962970535534,5.88
5969337962970535534/00004,5969337962970535534,7.24
5969337962970535534/00012,5969337962970535534,6.6
5969337962970535534/00013,5969337962970535534,4.76
5969337962970535534/00014,5969337962970535534,3.8
5969337962970535534/00015,5969337962970535534,4.84
5969337962970535534/00017,5969337962970535534,2.88
5969337962970535534/00018,5969337962970535534,5.2
5969337962970535534/00019,5969337962970535534,6.32
5969337962970535534/00022,5969337962970535534,4.2
5969337962970535534/00023,5969337962970535534,9.84
5969337962970535534/00024,5969337962970535534,29.28
5969337962970535534/00025,5969337962970535534,13.32
5969337962970535534/00027,5969337962970535534,4.88
5969337962970535534/00028,5969337962970535534,5.12
5969337962970535534/00029,5969337962970535534,5.88
5969337962970535534/00030,5969337962970535534,5.56
5969337962970535534/00031,5969337962970535534,3.76
5969337962970535534/00036,5969337962970535534,4.32
5969337962970535534/00037,5969337962970535534,3.32
5969337962970535534/00038,5969337962970535534,6.88
5969337962970535534/00039,5969337962970535534,12.0
5969337962970535534/00040,5969337962970535534,5.36
5969337962970535534/00041,5969337962970535534,3.6
5969337962970535534/00042,5969337962970535534,2.92
5969337962970535534/00044,5969337962970535534,10.52
5969337962970535534/00045,5969337962970535534,16.92
5969337962970535534/00046,5969337962970535534,4.16
5969337962970535534/00048,5969337962970535534,6.64
5969337962970535534/00051,5969337962970535534,7.48
5969337962970535534/00052,5969337962970535534,6.64
5969337962970535534/00054,5969337962970535534,6.24
5969337962970535534/00057,5969337962970535534,3.6
5969337962970535534/00058,5969337962970535534,5.84
5969337962970535534/00059,5969337962970535534,4.76
5969337962970535534/00060,5969337962970535534,8.8
5969337962970535534/00061,5969337962970535534,4.12
5969337962970535534/00062,5969337962970535534,4.56
5969337962970535534/00063,5969337962970535534,6.8
5969337962970535534/00064,5969337962970535534,5.72
5969337962970535534/00065,5969337962970535534,26.68
5969337962970535534/00066,5969337962970535534,2.96
5969337962970535534/00067,5969337962970535534,4.52
5969337962970535534/00068,5969337962970535534,4.32
5969337962970535534/00069,5969337962970535534,13.08
5969337962970535534/00071,5969337962970535534,4.52
5969337962970535534/00072,5969337962970535534,8.12
5969337962970535534/00073,5969337962970535534,4.72
5969337962970535534/00074,5969337962970535534,3.88
5969337962970535534/00078,5969337962970535534,7.4
5969337962970535534/00079,5969337962970535534,3.92
5969337962970535534/00081,5969337962970535534,3.12
5969337962970535534/00082,5969337962970535534,8.76
5969337962970535534/00084,5969337962970535534,4.08
5969337962970535534/00085,5969337962970535534,4.2
5969337962970535534/00086,5969337962970535534,3.84
5969337962970535534/00088,5969337962970535534,3.44
5969337962970535534/00091,5969337962970535534,12.16
5969337962970535534/00093,5969337962970535534,4.4
5969337962970535534/00095,5969337962970535534,3.28
5969337962970535534/00097,5969337962970535534,3.72
5969337962970535534/00098,5969337962970535534,5.12
5969337962970535534/00099,5969337962970535534,7.36
5969337962970535534/00101,5969337962970535534,5.44
5969337962970535534/00102,5969337962970535534,3.84
5969337962970535534/00103,5969337962970535534,5.0
5969337962970535534/00104,5969337962970535534,5.52
5969337962970535534/00108,5969337962970535534,4.12
5969337962970535534/00111,5969337962970535534,4.6
5969337962970535534/00112,5969337962970535534,7.92
5969337962970535534/00113,5969337962970535534,3.8
5969337962970535534/00114,5969337962970535534,9.44
5969337962970535534/00116,5969337962970535534,3.76
5969337962970535534/00117,5969337962970535534,17.12
5969337962970535534/00118,5969337962970535534,5.72
5969337962970535534/00119,5969337962970535534,10.96
5969337962970535534/00120,5969337962970535534,3.84
5969337962970535534/00121,5969337962970535534,4.72
5969337962970535534/00122,5969337962970535534,4.48
5969337962970535534/00124,5969337962970535534,3.6
5969337962970535534/00126,5969337962970535534,5.88
5969337962970535534/00129,5969337962970535534,8.16
5969337962970535534/00132,5969337962970535534,5.6
5969337962970535534/00133,5969337962970535534,5.28
5969337962970535534/00135,5969337962970535534,6.68
5971456240840925439/00001,5971456240840925439,32.52
5971456240840925439/00002,5971456240840925439,10.64
5971456240840925439/00003,5971456240840925439,4.36
5971456240840925439/00004,5971456240840925439,32.24
5971456240840925439/00005,5971456240840925439,6.36
5971456240840925439/00006,5971456240840925439,6.24
5971456240840925439/00007,5971456240840925439,11.52
5971456240840925439/00008,5971456240840925439,28.16
5971456240840925439/00009,5971456240840925439,5.76
5971456240840925439/00010,5971456240840925439,23.4
5971456240840925439/00011,5971456240840925439,7.92
5971456240840925439/00012,5971456240840925439,27.24
5971456240840925439/00014,5971456240840925439,22.72
5971456240840925439/00015,5971456240840925439,5.16
5971456240840925439/00016,5971456240840925439,8.0
5971456240840925439/00018,5971456240840925439,25.84
5971456240840925439/00020,5971456240840925439,9.08
5971456240840925439/00021,5971456240840925439,26.0
5971456240840925439/00022,5971456240840925439,2.4
5971456240840925439/00023,5971456240840925439,22.84
5971456240840925439/00024,5971456240840925439,12.6
5971456240840925439/00025,5971456240840925439,31.56
5971456240840925439/00026,5971456240840925439,5.88
5971456240840925439/00028,5971456240840925439,3.44
5971456240840925439/00029,5971456240840925439,10.88
5971456240840925439/00030,5971456240840925439,4.92
5971456240840925439/00031,5971456240840925439,21.68
5971456240840925439/00032,5971456240840925439,20.08
5971456240840925439/00033,5971456240840925439,4.68
5971456240840925439/00034,5971456240840925439,23.12
5971456240840925439/00035,5971456240840925439,3.6
5971456240840925439/00036,5971456240840925439,23.8
5971456240840925439/00037,5971456240840925439,14.04
5971456240840925439/00038,5971456240840925439,10.56
5971456240840925439/00039,5971456240840925439,7.88
5971456240840925439/00040,5971456240840925439,5.68
5971456240840925439/00041,5971456240840925439,17.2
5971456240840925439/00042,5971456240840925439,9.48
5971456240840925439/00043,5971456240840925439,15.28
5971456240840925439/00044,5971456240840925439,3.8
5971456240840925439/00045,5971456240840925439,8.12
5971456240840925439/00046,5971456240840925439,25.16
5971456240840925439/00047,5971456240840925439,30.68
5971456240840925439/00048,5971456240840925439,10.32
5971456240840925439/00049,5971456240840925439,14.84
5971456240840925439/00050,5971456240840925439,4.0
5971456240840925439/00051,5971456240840925439,6.4
5971456240840925439/00052,5971456240840925439,16.04
5971456240840925439/00053,5971456240840925439,11.8
5971456240840925439/00054,5971456240840925439,14.44
5971456240840925439/00056,5971456240840925439,4.56
5971456240840925439/00057,5971456240840925439,4.08
5971456240840925439/00058,5971456240840925439,4.44
5971456240840925439/00060,5971456240840925439,7.64
5971456240840925439/00061,5971456240840925439,6.64
5971456240840925439/00062,5971456240840925439,5.2
5971456240840925439/00063,5971456240840925439,6.68
5971456240840925439/00064,5971456240840925439,4.68
5971456240840925439/00065,5971456240840925439,3.52
5971456240840925439/00066,5971456240840925439,6.52
5971456240840925439/00067,5971456240840925439,4.64
5971456240840925439/00068,5971456240840925439,3.6
5971456240840925439/00069,5971456240840925439,16.68
5971456240840925439/00070,5971456240840925439,5.96
5971456240840925439/00071,5971456240840925439,7.56
5971456240840925439/00072,5971456240840925439,5.2
5971456240840925439/00073,5971456240840925439,5.68
5971456240840925439/00074,5971456240840925439,6.72
5971456240840925439/00075,5971456240840925439,9.4
5971456240840925439/00076,5971456240840925439,11.72
5971456240840925439/00077,5971456240840925439,4.04
5971456240840925439/00079,5971456240840925439,12.72
5971456240840925439/00081,5971456240840925439,13.08
5978522321166780453/00001,5978522321166780453,7.68
5978522321166780453/00003,5978522321166780453,7.28
5978522321166780453/00004,5978522321166780453,8.16
5978522321166780453/00005,5978522321166780453,4.88
5978522321166780453/00006,5978522321166780453,5.24
5978522321166780453/00007,5978522321166780453,8.48
5978522321166780453/00008,5978522321166780453,6.48
5978522321166780453/00009,5978522321166780453,11.08
5978522321166780453/00010,5978522321166780453,6.08
5978522321166780453/00011,5978522321166780453,6.32
5978522321166780453/00012,5978522321166780453,6.68
5978522321166780453/00013,5978522321166780453,4.2
5978522321166780453/00014,5978522321166780453,4.2
5978522321166780453/00015,5978522321166780453,5.32
5978522321166780453/00016,5978522321166780453,5.52
5978522321166780453/00017,5978522321166780453,4.76
5978522321166780453/00018,5978522321166780453,7.76
5978522321166780453/00019,5978522321166780453,5.6
5978522321166780453/00020,5978522321166780453,8.12
5978522321166780453/00021,5978522321166780453,5.92
5978522321166780453/00023,5978522321166780453,11.52
5978522321166780453/00024,5978522321166780453,3.48
5978522321166780453/00025,5978522321166780453,4.0
5978522321166780453/00027,5978522321166780453,4.72
5978522321166780453/00028,5978522321166780453,5.2
5978522321166780453/00029,5978522321166780453,7.2
5978522321166780453/00030,5978522321166780453,5.84
5978522321166780453/00031,5978522321166780453,7.28
5978522321166780453/00032,5978522321166780453,9.08
5978522321166780453/00033,5978522321166780453,13.72
5978522321166780453/00034,5978522321166780453,6.44
5978522321166780453/00036,5978522321166780453,9.16
5978522321166780453/00037,5978522321166780453,11.28
5978522321166780453/00039,5978522321166780453,10.6
5978522321166780453/00040,5978522321166780453,5.48
5978522321166780453/00041,5978522321166780453,4.16
5978522321166780453/00042,5978522321166780453,7.16
5978522321166780453/00043,5978522321166780453,14.52
5978522321166780453/00044,5978522321166780453,4.92
5978522321166780453/00045,5978522321166780453,6.04
5978522321166780453/00046,5978522321166780453,11.32
5978522321166780453/00047,5978522321166780453,3.12
5978522321166780453/00048,5978522321166780453,7.64
5978522321166780453/00049,5978522321166780453,4.04
5978522321166780453/00052,5978522321166780453,4.72
5978522321166780453/00053,5978522321166780453,6.44
5978522321166780453/00054,5978522321166780453,4.16
5978522321166780453/00055,5978522321166780453,3.36
5978522321166780453/00056,5978522321166780453,13.12
5978522321166780453/00057,5978522321166780453,6.2
5978522321166780453/00058,5978522321166780453,8.56
5978522321166780453/00059,5978522321166780453,6.08
5978522321166780453/00060,5978522321166780453,3.88
5978522321166780453/00061,5978522321166780453,5.96
5978522321166780453/00062,5978522321166780453,7.48
5978522321166780453/00063,5978522321166780453,7.08
5978522321166780453/00064,5978522321166780453,13.08
5978522321166780453/00065,5978522321166780453,13.44
5978522321166780453/00066,5978522321166780453,12.56
5978522321166780453/00067,5978522321166780453,4.8
5978522321166780453/00068,5978522321166780453,21.32
5983702051595260731/00001,5983702051595260731,15.0
5983702051595260731/00002,5983702051595260731,13.04
5983702051595260731/00003,5983702051595260731,4.72
5983702051595260731/00004,5983702051595260731,4.04
5983702051595260731/00010,5983702051595260731,4.32
5983702051595260731/00011,5983702051595260731,3.8
5983702051595260731/00012,5983702051595260731,4.08
5983702051595260731/00013,5983702051595260731,3.88
5983702051595260731/00016,5983702051595260731,8.2
5983702051595260731/00017,5983702051595260731,6.8
5983702051595260731/00019,5983702051595260731,5.52
5983702051595260731/00020,5983702051595260731,3.08
5983702051595260731/00021,5983702051595260731,4.4
5983702051595260731/00024,5983702051595260731,4.24
5983702051595260731/00025,5983702051595260731,5.88
5983702051595260731/00026,5983702051595260731,4.52
5983702051595260731/00027,5983702051595260731,4.56
5983702051595260731/00028,5983702051595260731,4.24
5983702051595260731/00029,5983702051595260731,3.8
5983702051595260731/00030,5983702051595260731,4.68
5983702051595260731/00032,5983702051595260731,4.28
5983702051595260731/00033,5983702051595260731,3.6
5983702051595260731/00034,5983702051595260731,7.96
5983702051595260731/00036,5983702051595260731,4.56
5983702051595260731/00037,5983702051595260731,4.12
5983702051595260731/00038,5983702051595260731,3.72
5983702051595260731/00039,5983702051595260731,4.44
5983702051595260731/00040,5983702051595260731,5.64
5983702051595260731/00041,5983702051595260731,4.92
5983702051595260731/00042,5983702051595260731,3.84
5983702051595260731/00043,5983702051595260731,3.4
5983702051595260731/00044,5983702051595260731,4.52
5983702051595260731/00045,5983702051595260731,5.16
5983702051595260731/00046,5983702051595260731,4.08
5983702051595260731/00047,5983702051595260731,4.48
5983702051595260731/00048,5983702051595260731,3.28
5983702051595260731/00049,5983702051595260731,4.04
5983702051595260731/00050,5983702051595260731,2.6
5983702051595260731/00051,5983702051595260731,4.16
5983702051595260731/00052,5983702051595260731,4.08
5983702051595260731/00053,5983702051595260731,10.84
5983702051595260731/00054,5983702051595260731,3.44
5983702051595260731/00055,5983702051595260731,4.28
5983702051595260731/00056,5983702051595260731,3.76
5983702051595260731/00057,5983702051595260731,3.76
5983702051595260731/00058,5983702051595260731,3.68
5983702051595260731/00060,5983702051595260731,3.64
5983702051595260731/00061,5983702051595260731,7.6
5983702051595260731/00062,5983702051595260731,2.92
5983702051595260731/00063,5983702051595260731,3.8
5983702051595260731/00064,5983702051595260731,4.52
5983702051595260731/00067,5983702051595260731,7.48
5983702051595260731/00069,5983702051595260731,4.4
5983702051595260731/00070,5983702051595260731,3.68
5983702051595260731/00071,5983702051595260731,6.04
5983702051595260731/00072,5983702051595260731,5.56
5983702051595260731/00074,5983702051595260731,3.76
5983702051595260731/00075,5983702051595260731,2.84
5983702051595260731/00076,5983702051595260731,3.28
5983702051595260731/00077,5983702051595260731,7.56
5983702051595260731/00078,5983702051595260731,16.2
5989194885270193792/00001,5989194885270193792,5.24
5989194885270193792/00002,5989194885270193792,25.56
5989194885270193792/00003,5989194885270193792,17.24
5989194885270193792/00004,5989194885270193792,7.44
5989194885270193792/00005,5989194885270193792,5.88
5989194885270193792/00006,5989194885270193792,16.96
5989194885270193792/00009,5989194885270193792,6.52
5989194885270193792/00010,5989194885270193792,4.84
5989194885270193792/00011,5989194885270193792,12.68
5989194885270193792/00012,5989194885270193792,8.96
5989194885270193792/00013,5989194885270193792,9.64
5989194885270193792/00014,5989194885270193792,13.32
5989194885270193792/00015,5989194885270193792,17.08
5989194885270193792/00018,5989194885270193792,14.92
5989194885270193792/00019,5989194885270193792,13.04
5989194885270193792/00020,5989194885270193792,8.92
5989194885270193792/00021,5989194885270193792,12.64
5989194885270193792/00022,5989194885270193792,8.64
5989194885270193792/00023,5989194885270193792,4.72
5989194885270193792/00024,5989194885270193792,3.72
5989194885270193792/00025,5989194885270193792,9.72
5989194885270193792/00027,5989194885270193792,4.16
5989194885270193792/00028,5989194885270193792,8.72
5989194885270193792/00029,5989194885270193792,10.88
5989194885270193792/00030,5989194885270193792,7.76
5989194885270193792/00033,5989194885270193792,11.04
5989194885270193792/00034,5989194885270193792,16.04
5989194885270193792/00035,5989194885270193792,13.0
5989194885270193792/00036,5989194885270193792,4.0
5989194885270193792/00037,5989194885270193792,21.36
5989194885270193792/00038,5989194885270193792,14.68
5989194885270193792/00039,5989194885270193792,4.84
5989194885270193792/00041,5989194885270193792,5.8
5989194885270193792/00043,5989194885270193792,30.4
5989194885270193792/00044,5989194885270193792,3.6
5989194885270193792/00045,5989194885270193792,7.96
5989194885270193792/00046,5989194885270193792,6.64
5989194885270193792/00047,5989194885270193792,5.24
5989194885270193792/00048,5989194885270193792,10.92
5989194885270193792/00049,5989194885270193792,13.8
5989194885270193792/00050,5989194885270193792,19.08
5989194885270193792/00051,5989194885270193792,14.44
5989194885270193792/00053,5989194885270193792,3.28
5989194885270193792/00055,5989194885270193792,4.36
5989194885270193792/00056,5989194885270193792,4.2
5989194885270193792/00058,5989194885270193792,5.48
5989194885270193792/00059,5989194885270193792,6.8
5989194885270193792/00061,5989194885270193792,6.52
5989194885270193792/00063,5989194885270193792,13.04
5989194885270193792/00064,5989194885270193792,7.92
5989194885270193792/00065,5989194885270193792,13.48
5989194885270193792/00068,5989194885270193792,12.6
5989194885270193792/00070,5989194885270193792,6.68
5989194885270193792/00071,5989194885270193792,3.6
5989194885270193792/00072,5989194885270193792,4.76
5989194885270193792/00073,5989194885270193792,3.64
5989194885270193792/00074,5989194885270193792,5.8
5989194885270193792/00075,5989194885270193792,10.0
5989194885270193792/00077,5989194885270193792,7.96
5989194885270193792/00078,5989194885270193792,10.76
5989194885270193792/00079,5989194885270193792,4.92
5989194885270193792/00080,5989194885270193792,5.8
5989194885270193792/00081,5989194885270193792,14.84
5989194885270193792/00082,5989194885270193792,12.24
5989194885270193792/00084,5989194885270193792,2.56
5989194885270193792/00086,5989194885270193792,4.76
5989194885270193792/00087,5989194885270193792,7.36
5989194885270193792/00088,5989194885270193792,11.0
5989194885270193792/00089,5989194885270193792,10.96
5989194885270193792/00090,5989194885270193792,10.08
5989565970444568202/00001,5989565970444568202,9.32
5989565970444568202/00002,5989565970444568202,8.28
5989565970444568202/00003,5989565970444568202,6.4
5989565970444568202/00006,5989565970444568202,11.24
5989565970444568202/00007,5989565970444568202,9.0
5989565970444568202/00008,5989565970444568202,9.52
5989565970444568202/00009,5989565970444568202,6.8
5989565970444568202/00010,5989565970444568202,8.92
5989565970444568202/00011,5989565970444568202,9.64
5989565970444568202/00012,5989565970444568202,4.88
5989565970444568202/00013,5989565970444568202,3.44
5989565970444568202/00018,5989565970444568202,6.72
5989565970444568202/00022,5989565970444568202,7.24
5989565970444568202/00023,5989565970444568202,11.68
5989565970444568202/00025,5989565970444568202,8.24
5989565970444568202/00026,5989565970444568202,5.36
5989565970444568202/00027,5989565970444568202,3.88
5989565970444568202/00028,5989565970444568202,8.72
5989565970444568202/00029,5989565970444568202,9.6
5989565970444568202/00030,5989565970444568202,5.12
5989565970444568202/00031,5989565970444568202,6.44
5989565970444568202/00033,5989565970444568202,12.12
5989565970444568202/00034,5989565970444568202,4.28
5989565970444568202/00035,5989565970444568202,3.88
5989565970444568202/00037,5989565970444568202,12.64
5989565970444568202/00038,5989565970444568202,8.8
5989565970444568202/00040,5989565970444568202,3.28
5989565970444568202/00041,5989565970444568202,3.68
5989565970444568202/00042,5989565970444568202,7.6
5989565970444568202/00043,5989565970444568202,4.28
5989565970444568202/00044,5989565970444568202,3.08
5989565970444568202/00045,5989565970444568202,7.92
5989565970444568202/00046,5989565970444568202,8.48
5989565970444568202/00048,5989565970444568202,8.04
5989565970444568202/00049,5989565970444568202,6.64
5989565970444568202/00050,5989565970444568202,2.04
5989565970444568202/00051,5989565970444568202,4.24
5989565970444568202/00052,5989565970444568202,8.88
5989565970444568202/00053,5989565970444568202,6.92
5989565970444568202/00054,5989565970444568202,6.88
5989565970444568202/00055,5989565970444568202,4.2
5989565970444568202/00058,5989565970444568202,4.8
5989565970444568202/00059,5989565970444568202,4.48
5989565970444568202/00061,5989565970444568202,11.68
5989565970444568202/00062,5989565970444568202,7.52
5989565970444568202/00063,5989565970444568202,14.28
5989565970444568202/00064,5989565970444568202,7.52
5989565970444568202/00066,5989565970444568202,7.48
5989565970444568202/00072,5989565970444568202,7.56
5989565970444568202/00073,5989565970444568202,4.56
5989565970444568202/00075,5989565970444568202,6.28
5989565970444568202/00076,5989565970444568202,5.72
